STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00025309,5/17/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",133,",,0",83,",,0",,,,,,,,,,,,,23,",,X",,,,,,,1605,",,X",,,,,,,,,1604,",,W",,,,,,,,,111,",,W",,,0,",,W",,,250,",,X",260,",,X",,,,,,,,,,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/18/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",167,",,0",61,",,0",,,,,,,,,,,,,23,",,X",,,,,,,1523,",,X",,,,,,,,,1228,",,W",,,,,,,,,117,",,W",,,0,",,W",,,240,",,X",230,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/19/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",44,",,0",,,,,,,,,,,,,24,",,X",,,,,,,1356,",,X",,,,,,,,,1435,",,W",,,,,,,,,117,",,W",,,0,",,W",,,240,",,X",250,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/20/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",222,",,0",56,",,0",,,,,,,,,,,,,23,",,X",,,,,,,1555,",,X",,,,,,,,,1554,",,W",,,,,,,,,139,",,W",,,0,",,W",,,230,",,X",230,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/21/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",217,",,0",44,",,0",,,,,,,,,,,,,25,",,X",,,,,,,1415,",,X",,,,,,,,,852,",,W",,,,,,,,,133,",,W",,,0,",,W",,,310,",,X",70,",,X",,,,,,,,,,,72,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/22/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",222,",,0",33,",,0",,,,,,,,,,,,,13,",,X",,,,,,,1849,",,X",,,,,,,,,1658,",,W",,,,,,,,,128,",,W",,,0,",,W",,,230,",,X",260,",,X",,,,,,,,,,,54,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/23/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",206,",,0",39,",,0",,,,,,,,,,,,,24,",,X",,,,,,,1524,",,X",,,,,,,,,1424,",,W",,,,,,,,,122,",,W",,,0,",,W",,,270,",,X",270,",,X",,,,,,,,,,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/24/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",107,",,0,2400",0,",,0,",0,",,0,",133,",,0",100,",,0",,,,,,,,,,,,,49,",,X",,,,,,,1328,",,X",,,,,,,,,1334,",,W",,,,,,,,,117,",,W",,,0,",,W",,,120,",,X",110,",,X",,,,,,,,,,,116,",,X",134,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/25/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",23,",,0,2400",0,",,0,",0,",,0,",111,",,0",89,",,0",,,,,,,,,,,,,38,",,X",,,,,,,1224,",,X",,,,,,,,,1314,",,W",,,,,,,,,100,",,W",,,0,",,W",,,100,",,X",90,",,X",,,,,,,,,,,63,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/26/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",51,",,0,2400",0,",,0,",0,",,0,",122,",,0",67,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1521,",,X",,,,,,,,,1230,",,W",,,,,,,,,94,",,W",,,0,",,W",,,100,",,X",130,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/27/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",50,",,0",,,,,,,,,,,,,13,",,X",,,,,,,1431,",,X",,,,,,,,,1431,",,W",,,,,,,,,106,",,W",,,0,",,W",,,300,",,X",320,",,X",,,,,,,,,,,45,",,X",58,",,X",,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00025309,5/28/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",161,",,0",67,",,0",,,,,,,,,,,,,25,",,X",,,,,,,2346,",,X",,,,,,,,,2351,",,W",,,,,,,,,117,",,W",,,0,",,W",,,120,",,X",120,",,X",,,,,,,,,,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/29/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",161,",,0",89,",,0",,,,,,,,,,,,,37,",,X",,,,,,,954,",,X",,,,,,,,,1032,",,W",,,,,,,,,128,",,W",,,0,",,W",,,120,",,X",130,",,X",,,,,,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/30/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",156,",,0",72,",,0",,,,,,,,,,,,,54,",,X",,,,,,,1500,",,X",,,,,,,,,1500,",,W",,,,,,,,,117,",,W",,,0,",,W",,,130,",,X",130,",,X",,,,,,,,,,,98,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/31/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",150,",,0",89,",,0",,,,,,,,,,,,,49,",,X",,,,,,,1537,",,X",,,,,,,,,1537,",,W",,,,,,,,,122,",,W",,,0,",,W",,,120,",,X",130,",,X",,,,,,,,,,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/1/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",23,",,0,2400",0,",,0,",0,",,0,",139,",,0",78,",,0",,,,,,,,,,,,,56,",,X",,,,,,,1210,",,X",,,,,,,,,1948,",,W",,,,,,,,,111,",,W",,,0,",,W",,,120,",,X",120,",,X",,,,,,,,,,,89,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/2/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",104,",,0,2400",0,",,0,",0,",,0,",100,",,0",56,",,0",,,,,,,,,,,,,41,",,X",,,,,,,1143,",,X",,,,,,,,,909,",,W",,,,,,,,,78,",,W",,,,,,,110,",,X",130,",,X",,,,,,,,,,,76,",,X",98,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/3/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",33,",,0",,,,,,,,,,,,,20,",,X",,,,,,,1208,",,X",,,,,,,,,1243,",,W",,,,,,,,,111,",,W",,,,,,,220,",,X",220,",,X",,,,,,,,,,,63,",,X",67,",,X",,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00025309,6/4/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",200,",,0",56,",,0",,,,,,,,,,,,,10,",,X",,,,,,,1625,",,X",,,,,,,,,1623,",,W",,,,,,,,,128,",,W",,,,,,,270,",,X",270,",,X",,,,,,,,,,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/5/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",15,",,0,2400",0,",,0,",0,",,0,",144,",,0",94,",,0",,,,,,,,,,,,,26,",,X",,,,,,,359,",,X",,,,,,,,,358,",,W",,,,,,,,,122,",,W",,,,,,,40,",,X",50,",,X",,,,,,,,,,,76,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/6/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",217,",,0",89,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1432,",,X",,,,,,,,,1404,",,W",,,,,,,,,156,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,54,",,X",63,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/7/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",244,",,0",89,",,0",,,,,,,,,,,,,41,",,X",,,,,,,844,",,X",,,,,,,,,820,",,W",,,,,,,,,167,",,W",,,0,",,W",,,100,",,X",100,",,X",,,,,,,,,,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/8/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",13,",,0,2400",0,",,0,",0,",,0,",133,",,0",89,",,0",,,,,,,,,,,,,24,",,X",,,,,,,729,",,X",,,,,,,,,728,",,W",,,,,,,,,111,",,W",,,,,,,280,",,X",290,",,X",,,,,,,,,,,58,",,X",76,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/9/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",64,",,0,2400",0,",,0,",0,",,0,",128,",,0",78,",,0",,,,,,,,,,,,,15,",,X",,,,,,,1536,",,X",,,,,,,,,1626,",,W",,,,,,,,,106,",,W",,,,,,,250,",,X",240,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/10/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",13,",,0,2400",0,",,0,",0,",,0,",150,",,0",72,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1717,",,X",,,,,,,,,1723,",,W",,,,,,,,,111,",,W",,,,,,,240,",,X",240,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/11/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",150,",,0",72,",,0",,,,,,,,,,,,,36,",,X",,,,,,,1208,",,X",,,,,,,,,1741,",,W",,,,,,,,,111,",,W",,,0,",,W",,,140,",,X",140,",,X",,,,,,,,,,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/12/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",172,",,0",83,",,0",,,,,,,,,,,,,16,",,X",,,,,,,1009,",,X",,,,,,,,,934,",,W",,,,,,,,,128,",,W",,,0,",,W",,,240,",,X",220,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/13/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",38,",,0,2400",0,",,0,",0,",,0,",167,",,0",67,",,0",,,,,,,,,,,,,36,",,X",,,,,,,1804,",,X",,,,,,,,,1846,",,W",,,,,,,,,117,",,W",,,,,,,120,",,X",110,",,X",,,,,,,,,,,94,",,X",103,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/14/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",18,",,0,2400",0,",,0,",0,",,0,",117,",,0",89,",,0",,,,,,,,,,,,,33,",,X",,,,,,,122,",,X",,,,,,,,,7,",,W",,,,,,,,,106,",,W",,,,,,,120,",,X",100,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/15/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",144,",,0",72,",,0",,,,,,,,,,,,,20,",,X",,,,,,,856,",,X",,,,,,,,,807,",,W",,,,,,,,,111,",,W",,,,,,,80,",,X",90,",,X",,,,,,,,,,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/16/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",211,",,0",39,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1540,",,X",,,,,,,,,1545,",,W",,,,,,,,,128,",,W",,,,,,,280,",,X",270,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00025309,6/17/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",222,",,0",72,",,0",,,,,,,,,,,,,22,",,X",,,,,,,1439,",,X",,,,,,,,,1335,",,W",,,,,,,,,150,",,W",,,,,,,230,",,X",230,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/18/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",289,",,0",89,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1557,",,X",,,,,,,,,1558,",,W",,,,,,,,,189,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/19/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",294,",,0",100,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1454,",,X",,,,,,,,,1203,",,W",,,,,,,,,200,",,W",,,,,,,230,",,X",230,",,X",,,,,,,,,,,54,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/20/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",294,",,0",94,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1310,",,X",,,,,,,,,1315,",,W",,,,,,,,,194,",,W",,,,,,,260,",,X",250,",,X",,,,,,,,,,,54,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/21/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",289,",,0",89,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1438,",,X",,,,,,,,,1437,",,W",,,,,,,,,189,",,W",,,,,,,230,",,X",230,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/22/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",289,",,0",94,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1428,",,X",,,,,,,,,1457,",,W",,,,,,,,,194,",,W",,,,,,,230,",,X",260,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/23/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",294,",,0",94,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1349,",,X",,,,,,,,,1441,",,W",,,,,,,,,194,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,54,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/24/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",289,",,0",111,",,0",,,,,,,,,,,,,24,",,X",,,,,,,1302,",,X",,,,,,,,,1238,",,W",,,,,,,,,200,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,54,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/25/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",283,",,0",111,",,0",,,,,,,,,,,,,31,",,X",,,,,,,1839,",,X",,,,,,,,,2105,",,W",,,,,,,,,200,",,W",,,,,,,60,",,X",70,",,X",,,,,,,,,,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/26/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",222,",,0",111,",,0",,,,,,,,,,,,,21,",,X",,,,,,,24,",,X",,,,,,,,,23,",,W",,,,,,,,,167,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,63,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/27/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",38,",,0,2400",0,",,0,",0,",,0,",167,",,0",117,",,0",,,,,,,,,,,,,28,",,X",,,,,,,1441,",,X",,,,,,,,,1407,",,W",,,,,,,,,144,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,54,",,X",63,",,X",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/28/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",178,",,0",106,",,0",,,,,,,,,,,,,14,",,X",,,,,,,1254,",,X",,,,,,,,,1253,",,W",,,,,,,,,144,",,W",,,0,",,W",,,270,",,X",260,",,X",,,,,,,,,,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/29/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",122,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1624,",,X",,,,,,,,,1742,",,W",,,,,,,,,156,",,W",,,0,",,W",,,250,",,X",280,",,X",,,,,,,,,,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/30/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",183,",,0",111,",,0",,,,,,,,,,,,,16,",,X",,,,,,,1351,",,X",,,,,,,,,1343,",,W",,,,,,,,,150,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,40,",,X",58,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/1/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",10,",,0,2400",0,",,0,",0,",,0,",172,",,0",106,",,0",,,,,,,,,,,,,19,",,X",,,,,,,1209,",,X",,,,,,,,,1210,",,W",,,,,,,,,139,",,W",,,,,,,80,",,X",70,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/2/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",5,",,0,2400",0,",,0,",0,",,0,",194,",,0",94,",,0",,,,,,,,,,,,,31,",,X",,,,,,,1635,",,X",,,,,,,,,1634,",,W",,,,,,,,,144,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,80,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/3/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",25,",,0,2400",0,",,0,",0,",,0,",178,",,0",122,",,0",,,,,,,,,,,,,25,",,X",,,,,,,211,",,X",,,,,,,,,0,",,W",,,,,,,,,150,",,W",,,,,,,100,",,X",90,",,X",,,,,,,,,,,67,",,X",76,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/4/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",178,",,0",111,",,0",,,,,,,,,,,,,20,",,X",,,,,,,2340,",,X",,,,,,,,,2327,",,W",,,,,,,,,144,",,W",,,,,,,70,",,X",60,",,X",,,,,,,,,,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/5/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",46,",,0,2400",0,",,0,",0,",,0,",172,",,0",111,",,0",,,,,,,,,,,,,44,",,X",,,,,,,421,",,X",,,,,,,,,1350,",,W",,,,,,,,,144,",,W",,,,,,,100,",,X",120,",,X",,,,,,,,,,,76,",,X",103,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/6/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",5,",,0,2400",0,",,0,",0,",,0,",144,",,0",111,",,0",,,,,,,,,,,,,40,",,X",,,,,,,1049,",,X",,,,,,,,,937,",,W",,,,,,,,,128,",,W",,,,,,,110,",,X",110,",,X",,,,,,,,,,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/7/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",194,",,0",106,",,0",,,,,,,,,,,,,15,",,X",,,,,,,2357,",,X",,,,,,,,,1648,",,W",,,,,,,,,150,",,W",,,,,,,100,",,X",220,",,X",,,,,,,,,,,36,",,X",40,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/8/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",244,",,0",83,",,0",,,,,,,,,,,,,27,",,X",,,,,,,2033,",,X",,,,,,,,,2031,",,W",,,,,,,,,167,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/9/2004,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",217,",,0",100,",,0",,,,,,,,,,,,,27,",,X",,,,,,,1926,",,X",,,,,,,,,1839,",,W",,,,,,,,,161,",,W",,,,,,,70,",,X",60,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
