STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00023174,10/6/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,217,0,167,0,,,,,,,,,,,,,31,X,1323,X,,,1305,W,,,,,,,194,W,0,W,,,250,X,250,X,,,,,,,0,0,,,67,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,10/7/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,222,0,167,0,,,,,,,,,,,,,40,X,1824,X,,,1608,W,,,,,,,194,W,0,W,,,280,X,250,X,,,,,,,0,0,,,72,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,10/8/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,144,0,,,,,,,,,,,,,29,X,1355,X,,,1320,W,,,,,,,172,W,0,W,,,240,X,260,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/9/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,167,0,,,,,,,,,,,,,30,X,1416,X,,,1322,W,,,,,,,189,W,0,W,,,260,X,220,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/10/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,144,0,,,,,,,,,,,,,37,X,1445,X,,,1251,W,,,,,,,178,W,0,W,,,270,X,270,X,,,,,,,0,0,,,80,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/11/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,161,0,,,,,,,,,,,,,21,X,1333,X,,,1356,W,,,,,,,189,W,0,W,,,280,X,260,X,,,,,,,0,0,,,67,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/12/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,228,0,150,0,,,,,,,,,,,,,26,X,1511,X,,,1430,W,,,,,,,189,W,0,W,,,270,X,290,X,,,,,,,0,0,,,63,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/13/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,267,0,150,0,,,,,,,,,,,,,22,X,1440,X,,,1443,W,,,,,,,211,W,0,W,,,250,X,240,X,,,,,,,0,0,,,67,X,76,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/14/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,244,0,150,0,,,,,,,,,,,,,31,X,1658,X,,,1450,W,,,,,,,200,W,0,W,,,270,X,280,X,,,,,,,0,0,,,63,X,72,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/15/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,222,0,156,0,,,,,,,,,,,,,30,X,1619,X,,,1550,W,,,,,,,189,W,0,W,,,270,X,290,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/16/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,222,0,150,0,,,,,,,,,,,,,31,X,1656,X,,,1352,W,,,,,,,189,W,0,W,,,260,X,260,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/17/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,144,0,,,,,,,,,,,,,28,X,1451,X,,,1454,W,,,,,,,172,W,0,W,,,280,X,270,X,,,,,,,0,0,,,76,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/18/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,222,0,139,0,,,,,,,,,,,,,31,X,1936,X,,,1538,W,,,,,,,183,W,0,W,,,260,X,270,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/19/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,156,0,,,,,,,,,,,,,30,X,1626,X,,,1625,W,,,,,,,183,W,0,W,,,260,X,260,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/20/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,156,0,,,,,,,,,,,,,24,X,1306,X,,,1259,W,,,,,,,183,W,0,W,,,270,X,260,X,,,,,,,0,0,,,76,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/21/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,161,0,,,,,,,,,,,,,29,X,1811,X,,,1813,W,,,,,,,189,W,0,W,,,280,X,270,X,,,,,,,0,0,,,63,X,72,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/22/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,156,0,,,,,,,,,,,,,27,X,1617,X,,,1455,W,,,,,,,183,W,0,W,,,270,X,260,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/23/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,133,0,,,,,,,,,,,,,22,X,1409,X,,,1407,W,,,,,,,167,W,0,W,,,260,X,260,X,,,,,,,0,0,,,63,X,72,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/24/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,156,0,,,,,,,,,,,,,21,X,1704,X,,,2149,W,,,,,,,178,W,,,,,270,X,300,X,,,,,,,0,0,,,58,X,72,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/25/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,189,0,161,0,,,,,,,,,,,,,30,X,1326,X,,,1244,W,,,,,,,178,W,,,,,270,X,280,X,,,,,,,0,0,,,58,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/26/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,189,0,144,0,,,,,,,,,,,,,33,X,1552,X,,,1358,W,,,,,,,167,W,,,,,270,X,240,X,,,,,,,0,0,,,72,X,98,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/27/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,139,0,,,,,,,,,,,,,29,X,1746,X,,,1747,W,,,,,,,172,W,,,,,270,X,270,X,,,,,,,0,0,,,80,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,10/28/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,144,0,,,,,,,,,,,,,36,X,2256,X,,,2227,W,,,,,,,178,W,0,W,,,280,X,280,X,,,,,,,0,0,,,67,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,10/29/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,133,0,,,,,,,,,,,,,27,X,1735,X,,,1735,W,,,,,,,172,W,0,W,,,270,X,270,X,,,,,,,0,0,,,80,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,10/30/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,10,2400,,,,,206,0,144,0,,,,,,,,,,,,,32,X,2251,X,,,2155,W,,,,,,,178,W,,,,,280,X,290,X,,,,,,,0,0,,,72,X,89,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,1,0,,,,,,,,,,
USW00023174,10/31/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,133,0,,,,,,,,,,,,,27,X,1437,X,,,1501,W,,,,,,,167,W,,,,,260,X,250,X,,,,,,,0,0,,,63,X,72,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/1/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,144,0,,,,,,,,,,,,,29,X,1356,X,,,1344,W,,,,,,,172,W,0,W,,,260,X,260,X,,,,,,,0,0,,,67,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/2/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,194,0,144,0,,,,,,,,,,,,,31,X,1626,X,,,1334,W,,,,,,,172,W,,,,,260,X,280,X,,,,,,,0,0,,,63,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/3/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,194,0,122,0,,,,,,,,,,,,,30,X,1536,X,,,1235,W,,,,,,,161,W,,,,,280,X,260,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/4/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,8,2400,,,,,194,0,150,0,,,,,,,,,,,,,32,X,1709,X,,,0,W,,,,,,,172,W,,,,,260,X,290,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,11/5/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,139,0,,,,,,,,,,,,,24,X,1644,X,,,1737,W,,,,,,,172,W,,,,,260,X,290,X,,,,,,,0,0,,,63,X,76,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/6/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,189,0,156,0,,,,,,,,,,,,,21,X,1542,X,,,1343,W,,,,,,,172,W,0,W,,,250,X,260,X,,,,,,,0,0,,,58,X,72,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/7/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,194,0,156,0,,,,,,,,,,,,,29,X,1440,X,,,1120,W,,,,,,,178,W,0,W,,,280,X,240,X,,,,,,,0,0,,,63,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/8/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,256,0,133,0,,,,,,,,,,,,,25,X,1527,X,,,1626,W,,,,,,,194,W,0,W,,,260,X,240,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/9/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,122,0,,,,,,,,,,,,,21,X,1342,X,,,852,W,,,,,,,167,W,0,W,,,250,X,150,X,,,,,,,0,0,,,63,X,80,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/10/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,5,2400,,,,,194,0,167,0,,,,,,,,,,,,,24,X,1537,X,,,1644,W,,,,,,,183,W,0,W,,,190,X,220,X,,,,,,,0,0,,,58,X,67,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,1,0,,,,,,,,,,
USW00023174,11/11/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,10,2400,,,,,206,0,156,0,,,,,,,,,,,,,34,X,901,X,,,2156,W,,,,,,,183,W,0,W,,,110,X,290,X,,,,,,,0,0,,,63,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,11/12/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,89,2400,,,,,206,0,133,0,,,,,,,,,,,,,33,X,1732,X,,,1731,W,,,,,,,172,W,0,W,,,270,X,270,X,,,,,,,0,0,,,143,X,165,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,11/13/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,189,0,106,0,,,,,,,,,,,,,31,X,1412,X,,,1415,W,,,,,,,150,W,,,,,270,X,270,X,,,,,,,0,0,,,98,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/14/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,111,0,,,,,,,,,,,,,25,X,1347,X,,,1347,W,,,,,,,161,W,,,,,270,X,280,X,,,,,,,0,0,,,72,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/15/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,250,0,111,0,,,,,,,,,,,,,23,X,1607,X,,,1331,W,,,,,,,183,W,0,W,,,270,X,280,X,,,,,,,0,0,,,58,X,67,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/16/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,211,0,117,0,,,,,,,,,,,,,24,X,1558,X,,,1551,W,,,,,,,167,W,0,W,,,270,X,260,X,,,,,,,0,0,,,63,X,67,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/17/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,117,0,,,,,,,,,,,,,17,X,1537,X,,,1956,W,,,,,,,161,W,,,,,240,X,290,X,,,,,,,0,0,,,54,X,67,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/18/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,189,0,106,0,,,,,,,,,,,,,20,X,1156,X,,,1156,W,,,,,,,150,W,,,,,270,X,280,X,,,,,,,0,0,,,72,X,76,X,,,,,,,1,0,1,X,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,1,X,,,,,,
USW00023174,11/19/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,217,0,106,0,,,,,,,,,,,,,26,X,1431,X,,,1314,W,,,,,,,161,W,,,,,260,X,250,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,1,X,,,,,,
USW00023174,11/20/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,244,0,122,0,,,,,,,,,,,,,22,X,1047,X,,,1047,W,,,,,,,183,W,,,,,270,X,270,X,,,,,,,0,0,,,76,X,89,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/21/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,122,0,,,,,,,,,,,,,21,X,1438,X,,,1437,W,,,,,,,167,W,0,W,,,280,X,280,X,,,,,,,0,0,,,63,X,76,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/22/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,200,0,139,0,,,,,,,,,,,,,27,X,1356,X,,,1356,W,,,,,,,172,W,0,W,,,240,X,250,X,,,,,,,0,0,,,63,X,67,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/23/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,206,0,128,0,,,,,,,,,,,,,41,X,722,X,,,524,W,,,,,,,167,W,0,W,,,320,X,300,X,,,,,,,0,0,,,80,X,103,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,11/24/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,152,2400,,,,,167,0,111,0,,,,,,,,,,,,,58,X,1424,X,,,1424,W,,,,,,,139,W,,,,,240,X,250,X,,,,,,,0,0,,,156,X,179,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,11/25/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,167,0,111,0,,,,,,,,,,,,,42,X,27,X,,,,,,,,,,,139,W,0,W,,,270,X,270,X,,,,,,,0,0,,,125,X,143,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/26/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,167,0,83,0,,,,,,,,,,,,,35,X,1942,X,,,,,,,,,,,128,W,0,W,,,340,X,350,X,,,,,,,0,0,,,67,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/27/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,178,0,72,0,,,,,,,,,,,,,23,X,1208,X,,,,,,,,,,,128,W,0,W,,,240,X,350,X,,,,,,,0,0,,,63,X,76,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/28/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,172,0,67,0,,,,,,,,,,,,,27,X,1706,X,,,746,W,,,,,,,122,W,,,,,270,X,10,X,,,,,,,0,0,,,54,X,67,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,11/29/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,76,2400,,,,,139,0,94,0,,,,,,,,,,,,,39,X,1158,X,,,1157,W,,,,,,,117,W,0,W,,,70,X,70,X,,,,,,,0,0,,,112,X,130,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,11/30/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,161,0,78,0,,,,,,,,,,,,,25,X,1720,X,,,1358,W,,,,,,,122,W,0,W,,,280,X,260,X,,,,,,,0,0,,,54,X,67,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,12/1/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,167,0,83,0,,,,,,,,,,,,,24,X,1538,X,,,1535,W,,,,,,,128,W,,,,,270,X,270,X,,,,,,,0,0,,,58,X,67,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,12/2/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,25,2400,,,,,156,0,100,0,,,,,,,,,,,,,19,X,2357,X,,,2356,W,,,,,,,128,W,,,,,110,X,140,X,,,,,,,0,0,,,54,X,63,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,12/3/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,33,2400,,,,,156,0,111,0,,,,,,,,,,,,,42,X,1606,X,,,1628,W,,,,,,,133,W,,,,,270,X,270,X,,,,,,,0,0,,,112,X,125,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,12/4/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,172,0,94,0,,,,,,,,,,,,,42,X,1103,X,,,1037,W,,,,,,,133,W,,,,,330,X,340,X,,,,,,,0,0,,,94,X,116,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/5/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,161,0,72,0,,,,,,,,,,,,,36,X,1651,X,,,1650,W,,,,,,,117,W,,,,,280,X,290,X,,,,,,,0,0,,,72,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/6/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,233,0,89,0,,,,,,,,,,,,,23,X,1419,X,,,1414,W,,,,,,,161,W,,,,,270,X,270,X,,,,,,,0,0,,,67,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/7/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,267,0,111,0,,,,,,,,,,,,,21,X,502,X,,,832,W,,,,,,,189,W,,,,,30,X,90,X,,,,,,,0,0,,,63,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/8/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,267,0,106,0,,,,,,,,,,,,,30,X,2136,X,,,1203,W,,,,,,,189,W,,,,,40,X,360,X,,,,,,,0,0,,,67,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/9/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,T02400,,,,,167,0,78,0,,,,,,,,,,,,,57,X,1623,X,,,1623,W,,,,,,,122,W,,,,,280,X,280,X,,,,,,,0,0,,,170,X,197,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
USW00023174,12/10/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,156,0,94,0,,,,,,,,,,,,,44,X,1949,X,,,1948,W,,,,,,,128,W,,,,,350,X,350,X,,,,,,,0,0,,,89,X,125,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,12/11/2001,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,,,183,0,111,0,,,,,,,,,,,,,54,X,1601,X,,,1608,W,,,,,,,150,W,,,,,280,X,280,X,,,,,,,0,0,,,112,X,130,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
