STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV07,WV07_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00023183,12/21/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,100,",,0",39,",,0",,,,,,,,,,,,,,,,,11,",,X",2059,",,X",,,,,1317,",,W",,,,,,,,,72,",,W",,,0,",,W",,,270,",,X",320,",,X",,,,,,,0,",,0",,,31,",,X",54,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,
USW00023183,12/22/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",3,",,0,2400",,,,,122,",,0",33,",,0",,,,,,,,,,,,,,,,,13,",,X",1834,",,X",,,,,1925,",,W",,,,,,,,,78,",,W",,,0,",,W",,,80,",,X",70,",,X",,,,,,,0,",,0",,,58,",,X",58,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,12/23/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",28,",,0,2400",,,,,94,",,0",67,",,0",,,,,,,,,,,,,,,,,31,",,X",1908,",,X",,,,,1907,",,W",,,,,,,,,83,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,58,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,12/24/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,133,",,0",39,",,0",,,,,,,,,,,,,,,,,16,",,X",39,",,X",,,,,1355,",,W",,,,,,,,,89,",,W",,,0,",,W",,,80,",,X",220,",,X",,,,,,,0,",,0",,,40,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/25/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,150,",,0",44,",,0",,,,,,,,,,,,,,,,,15,",,X",1430,",,X",,,,,1430,",,W",,,,,,,,,100,",,W",,,0,",,W",,,320,",,X",330,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/26/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,156,",,0",28,",,0",,,,,,,,,,,,,,,,,13,",,X",1036,",,X",,,,,1037,",,W",,,,,,,,,94,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/27/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,194,",,0",33,",,0",,,,,,,,,,,,,,,,,18,",,X",1304,",,X",,,,,1308,",,W",,,,,,,,,117,",,W",,,,,,,60,",,X",50,",,X",,,,,,,0,",,0",,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/28/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,233,",,0",61,",,0",,,,,,,,,,,,,,,,,14,",,X",1110,",,X",,,,,1104,",,W",,,,,,,,,150,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/29/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",,,,,194,",,0",72,",,0",,,,,,,,,,,,,,,,,41,",,X",1659,",,X",,,,,1659,",,W",,,,,,,,,133,",,W",,,0,",,W",,,280,",,X",280,",,X",,,,,,,0,",,0",,,107,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,12/30/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,172,",,0",56,",,0",,,,,,,,,,,,,,,,,14,",,X",409,",,X",,,,,1200,",,W",,,,,,,,,117,",,W",,,0,",,W",,,300,",,X",80,",,X",,,,,,,0,",,0",,,54,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,12/31/2002,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,178,",,0",56,",,0",,,,,,,,,,,,,,,,,21,",,X",633,",,X",,,,,638,",,W",,,,,,,,,117,",,W",,,0,",,W",,,120,",,X",110,",,X",,,,,,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/1/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,194,",,0",39,",,0",,,,,,,,,,,,,,,,,10,",,X",1621,",,X",,,,,2035,",,W",,,,,,,,,117,",,W",,,0,",,W",,,230,",,X",320,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/2/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,228,",,0",67,",,0",,,,,,,,,,,,,,,,,30,",,X",1317,",,X",,,,,1310,",,W",,,,,,,,,150,",,W",,,0,",,W",,,50,",,X",70,",,X",,,,,,,0,",,0",,,103,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/3/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",72,",,0",,,,,,,,,,,,,,,,,23,",,X",1024,",,X",,,,,1259,",,W",,,,,,,,,161,",,W",,,0,",,W",,,70,",,X",30,",,X",,,,,,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/4/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,267,",,0",94,",,0",,,,,,,,,,,,,,,,,14,",,X",2155,",,X",,,,,741,",,W",,,,,,,,,183,",,W",,,0,",,W",,,80,",,X",50,",,X",,,,,,,0,",,0",,,36,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/5/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",94,",,0",,,,,,,,,,,,,,,,,25,",,X",1502,",,X",,,,,525,",,W",,,,,,,,,172,",,W",,,0,",,W",,,130,",,X",120,",,X",,,,,,,0,",,0",,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/6/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,183,",,0",83,",,0",,,,,,,,,,,,,,,,,18,",,X",1546,",,X",,,,,1545,",,W",,,,,,,,,133,",,W",,,0,",,W",,,50,",,X",30,",,X",,,,,,,0,",,0",,,40,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/7/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",111,",,0",,,,,,,,,,,,,,,,,37,",,X",250,",,X",,,,,250,",,W",,,,,,,,,183,",,W",,,0,",,W",,,60,",,X",60,",,X",,,,,,,0,",,0",,,94,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/8/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",104,",,0,2400",,,,,183,",,0",128,",,0",,,,,,,,,,,,,,,,,25,",,X",1513,",,X",,,,,1324,",,W",,,,,,,,,156,",,W",,,0,",,W",,,190,",,X",60,",,X",,,,,,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,1/9/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",5,",,0,2400",,,,,189,",,0",111,",,0",,,,,,,,,,,,,,,,,17,",,X",28,",,X",,,,,28,",,W",,,,,,,,,150,",,W",,,0,",,W",,,260,",,X",260,",,X",,,,,,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,1/10/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,206,",,0",100,",,0",,,,,,,,,,,,,,,,,17,",,X",2008,",,X",,,,,2258,",,W",,,,,,,,,156,",,W",,,,,,,260,",,X",290,",,X",,,,,,,0,",,0",,,40,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/11/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,200,",,0",100,",,0",,,,,,,,,,,,,,,,,22,",,X",1635,",,X",,,,,1635,",,W",,,,,,,,,150,",,W",,,0,",,W",,,290,",,X",300,",,X",,,,,,,0,",,0",,,45,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/12/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,211,",,0",83,",,0",,,,,,,,,,,,,,,,,18,",,X",1807,",,X",,,,,1806,",,W",,,,,,,,,150,",,W",,,0,",,W",,,270,",,X",260,",,X",,,,,,,0,",,0",,,45,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/13/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,233,",,0",89,",,0",,,,,,,,,,,,,,,,,14,",,X",655,",,X",,,,,654,",,W",,,,,,,,,161,",,W",,,0,",,W",,,120,",,X",120,",,X",,,,,,,0,",,0",,,40,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/14/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",89,",,0",,,,,,,,,,,,,,,,,19,",,X",517,",,X",,,,,1919,",,W",,,,,,,,,172,",,W",,,0,",,W",,,80,",,X",260,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/15/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,228,",,0",89,",,0",,,,,,,,,,,,,,,,,23,",,X",1527,",,X",,,,,2100,",,W",,,,,,,,,161,",,W",,,0,",,W",,,270,",,X",300,",,X",,,,,,,0,",,0",,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/16/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,261,",,0",89,",,0",,,,,,,,,,,,,,,,,11,",,X",1346,",,X",,,,,1434,",,W",,,,,,,,,178,",,W",,,0,",,W",,,60,",,X",40,",,X",,,,,,,0,",,0",,,58,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/17/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",94,",,0",,,,,,,,,,,,,,,,,20,",,X",1703,",,X",,,,,1928,",,W",,,,,,,,,172,",,W",,,0,",,W",,,250,",,X",260,",,X",,,,,,,0,",,0",,,54,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/18/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,256,",,0",100,",,0",,,,,,,,,,,,,,,,,16,",,X",1047,",,X",,,,,1312,",,W",,,,,,,,,178,",,W",,,0,",,W",,,80,",,X",20,",,X",,,,,,,0,",,0",,,58,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/19/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",100,",,0",,,,,,,,,,,,,,,,,20,",,X",1132,",,X",,,,,1059,",,W",,,,,,,,,178,",,W",,,0,",,W",,,80,",,X",100,",,X",,,,,,,0,",,0",,,40,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/20/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",36,",,0,2400",,,,,211,",,0",111,",,0",,,,,,,,,,,,,,,,,25,",,X",957,",,X",,,,,2007,",,W",,,,,,,,,161,",,W",,,0,",,W",,,70,",,X",290,",,X",,,,,,,0,",,0",,,67,",,X",72,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,1/21/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,206,",,0",94,",,0",,,,,,,,,,,,,,,,,16,",,X",931,",,X",,,,,913,",,W",,,,,,,,,150,",,W",,,,,,,70,",,X",80,",,X",,,,,,,0,",,0",,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/22/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,217,",,0",89,",,0",,,,,,,,,,,,,,,,,20,",,X",1725,",,X",,,,,1230,",,W",,,,,,,,,156,",,W",,,0,",,W",,,290,",,X",20,",,X",,,,,,,0,",,0",,,45,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/23/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,244,",,0",100,",,0",,,,,,,,,,,,,,,,,17,",,X",1558,",,X",,,,,1942,",,W",,,,,,,,,172,",,W",,,0,",,W",,,240,",,X",310,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/24/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,261,",,0",106,",,0",,,,,,,,,,,,,,,,,18,",,X",1902,",,X",,,,,2153,",,W",,,,,,,,,183,",,W",,,0,",,W",,,290,",,X",320,",,X",,,,,,,0,",,0",,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/25/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,244,",,0",106,",,0",,,,,,,,,,,,,,,,,21,",,X",1633,",,X",,,,,1616,",,W",,,,,,,,,178,",,W",,,0,",,W",,,290,",,X",290,",,X",,,,,,,0,",,0",,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/26/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,267,",,0",94,",,0",,,,,,,,,,,,,,,,,15,",,X",1100,",,X",,,,,1355,",,W",,,,,,,,,183,",,W",,,0,",,W",,,80,",,X",10,",,X",,,,,,,0,",,0",,,63,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/27/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,278,",,0",122,",,0",,,,,,,,,,,,,,,,,17,",,X",1101,",,X",,,,,1121,",,W",,,,,,,,,200,",,W",,,0,",,W",,,110,",,X",100,",,X",,,,,,,0,",,0",,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/28/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,250,",,0",106,",,0",,,,,,,,,,,,,,,,,21,",,X",634,",,X",,,,,1822,",,W",,,,,,,,,178,",,W",,,0,",,W",,,90,",,X",280,",,X",,,,,,,0,",,0",,,45,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/29/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,261,",,0",111,",,0",,,,,,,,,,,,,,,,,21,",,X",907,",,X",,,,,906,",,W",,,,,,,,,189,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,54,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/30/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,261,",,0",100,",,0",,,,,,,,,,,,,,,,,16,",,X",845,",,X",,,,,1854,",,W",,,,,,,,,183,",,W",,,0,",,W",,,120,",,X",320,",,X",,,,,,,0,",,0",,,40,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,1/31/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,300,",,0",106,",,0",,,,,,,,,,,,,,,,,16,",,X",307,",,X",,,,,1746,",,W",,,,,,,,,206,",,W",,,,,,,100,",,X",320,",,X",,,,,,,0,",,0",,,40,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/1/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,283,",,0",133,",,0",,,,,,,,,,,,,,,,,19,",,X",2332,",,X",,,,,2327,",,W",,,,,,,,,211,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,54,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/2/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,222,",,0",128,",,0",,,,,,,,,,,,,,,,,58,",,X",1547,",,X",,,,,1408,",,W",,,,,,,,,178,",,W",,,0,",,W",,,290,",,X",280,",,X",,,,,,,0,",,0",,,130,",,X",148,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/3/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,194,",,0",94,",,0",,,,,,,,,,,,,,,,,24,",,X",323,",,X",,,,,322,",,W",,,,,,,,,144,",,W",,,0,",,W",,,330,",,X",330,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/4/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,189,",,0",67,",,0",,,,,,,,,,,,,,,,,20,",,X",545,",,X",,,,,546,",,W",,,,,,,,,128,",,W",,,0,",,W",,,140,",,X",150,",,X",,,,,,,0,",,0",,,45,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/5/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,194,",,0",72,",,0",,,,,,,,,,,,,,,,,43,",,X",1827,",,X",,,,,1827,",,W",,,,,,,,,133,",,W",,,0,",,W",,,260,",,X",270,",,X",,,,,,,0,",,0",,,112,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/6/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,172,",,0",44,",,0",,,,,,,,,,,,,,,,,21,",,X",1915,",,X",,,,,1529,",,W",,,,,,,,,111,",,W",,,0,",,W",,,290,",,X",320,",,X",,,,,,,0,",,0",,,40,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/7/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,189,",,0",61,",,0",,,,,,,,,,,,,,,,,18,",,X",1608,",,X",,,,,1608,",,W",,,,,,,,,128,",,W",,,0,",,W",,,280,",,X",270,",,X",,,,,,,0,",,0",,,54,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/8/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",,,,,183,",,0",94,",,0",,,,,,,,,,,,,,,,,22,",,X",1742,",,X",,,,,1154,",,W",,,,,,,,,139,",,W",,,0,",,W",,,290,",,X",40,",,X",,,,,,,0,",,0",,,63,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,2/9/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,178,",,0",50,",,0",,,,,,,,,,,,,,,,,25,",,X",1533,",,X",,,,,1607,",,W",,,,,,,,,117,",,W",,,0,",,W",,,290,",,X",330,",,X",,,,,,,0,",,0",,,67,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/10/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,194,",,0",56,",,0",,,,,,,,,,,,,,,,,19,",,X",1132,",,X",,,,,1340,",,W",,,,,,,,,128,",,W",,,0,",,W",,,80,",,X",40,",,X",,,,,,,0,",,0",,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/11/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,222,",,0",122,",,0",,,,,,,,,,,,,,,,,18,",,X",451,",,X",,,,,1158,",,W",,,,,,,,,172,",,W",,,0,",,W",,,90,",,X",30,",,X",,,,,,,0,",,0",,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/12/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",23,",,0,2400",,,,,200,",,0",139,",,0",,,,,,,,,,,,,,,,,28,",,X",1403,",,X",,,,,2023,",,W",,,,,,,,,172,",,W",,,0,",,W",,,140,",,X",360,",,X",,,,,,,0,",,0",,,72,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,2/13/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",361,",,0,2400",,,,,183,",,0",128,",,0",,,,,,,,,,,,,,,,,30,",,X",2311,",,X",,,,,1710,",,W",,,,,,,,,156,",,W",,,0,",,W",,,330,",,X",310,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,2/14/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",66,",,0,2400",,,,,189,",,0",122,",,0",,,,,,,,,,,,,,,,,13,",,X",1607,",,X",,,,,1328,",,W",,,,,,,,,156,",,W",,,0,",,W",,,230,",,X",20,",,X",,,,,,,0,",,0",,,54,",,X",58,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,2/15/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,211,",,0",122,",,0",,,,,,,,,,,,,,,,,17,",,X",1830,",,X",,,,,1906,",,W",,,,,,,,,167,",,W",,,0,",,W",,,280,",,X",330,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,2/16/2003,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",,,,,217,",,0",117,",,0",,,,,,,,,,,,,,,,,19,",,X",1003,",,X",,,,,1519,",,W",,,,,,,,,167,",,W",,,0,",,W",,,120,",,X",30,",,X",,,,,,,0,",,0",,,45,",,X",54,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
