STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
USC00111577,5/27/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,256,0,100,0,,,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,5/28/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,156,0,83,0,,,,,,,,,,,,,,,,,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,5/29/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,206,0,106,0,,,,,,,,,,,,,,,,,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,5/30/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,406,0,0,0,0,0,244,0,172,0,,,,,,,,,,,,,,,,,178,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,5/31/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,84,0,0,0,0,0,194,0,139,0,,,,,,,,,,,,,,,,,150,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/1/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,10,0,0,0,0,0,244,0,139,0,,,,,,,,,,,,,,,,,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/2/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,38,0,0,0,0,0,183,0,117,0,,,,,,,,,,,,,,,,,122,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/3/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,206,0,111,0,,,,,,,,,,,,,,,,,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/4/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,217,0,89,0,,,,,,,,,,,,,,,,,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/5/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,244,0,117,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/6/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,289,0,194,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/7/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,317,0,183,0,,,,,,,,,,,,,,,,,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/8/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,333,0,228,0,,,,,,,,,,,,,,,,,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/9/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,300,0,211,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/10/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,277,0,0,0,0,0,244,0,156,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/11/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,36,0,0,0,0,0,278,0,189,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/12/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,94,0,0,0,0,0,267,0,167,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/13/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,278,0,200,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/14/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,140,0,0,0,0,0,294,0,189,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/15/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,256,0,178,0,,,,,,,,,,,,,,,,,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/16/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,283,0,178,0,,,,,,,,,,,,,,,,,233,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/17/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,278,0,178,0,,,,,,,,,,,,,,,,,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/18/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,278,0,172,0,,,,,,,,,,,,,,,,,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/19/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,183,0,122,0,,,,,,,,,,,,,,,,,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/20/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,233,0,117,0,,,,,,,,,,,,,,,,,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/21/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,107,0,0,0,0,0,211,0,161,0,,,,,,,,,,,,,,,,,167,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,6/22/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,228,0,156,0,,,,,,,,,,,,,,,,,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/23/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,3,0,0,0,0,0,283,0,144,0,,,,,,,,,,,,,,,,,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/24/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,15,0,0,0,0,0,217,0,128,0,,,,,,,,,,,,,,,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/25/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,222,0,128,0,,,,,,,,,,,,,,,,,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/26/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,244,0,128,0,,,,,,,,,,,,,,,,,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/27/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,261,0,150,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/28/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,23,0,0,0,0,0,222,0,156,0,,,,,,,,,,,,,,,,,167,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/29/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,278,0,144,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,6/30/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,172,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/1/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,294,0,178,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/2/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,183,0,,,,,,,,,,,,,,,,,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/3/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,185,0,0,0,0,0,294,0,211,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,1,0,,,,,,
USC00111577,7/4/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,8,0,0,0,0,0,283,0,217,0,,,,,,,,,,,,,,,,,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/5/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,30,0,0,0,0,0,233,0,178,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,7/6/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,399,0,0,0,0,0,294,0,189,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,7/7/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,211,0,156,0,,,,,,,,,,,,,,,,,156,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/8/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,250,0,133,0,,,,,,,,,,,,,,,,,183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/9/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,254,0,0,0,0,0,250,0,172,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,7/10/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,278,0,183,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/11/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,306,0,194,0,,,,,,,,,,,,,,,,,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/12/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,311,0,211,0,,,,,,,,,,,,,,,,,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/13/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,300,0,217,0,,,,,,,,,,,,,,,,,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/14/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,272,0,194,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/15/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,289,0,172,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/16/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,289,0,194,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/17/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,5,0,0,0,0,0,244,0,189,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/18/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,267,0,183,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/19/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,178,0,,,,,,,,,,,,,,,,,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/20/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,322,0,222,0,,,,,,,,,,,,,,,,,261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/21/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,145,0,0,0,0,0,306,0,239,0,,,,,,,,,,,,,,,,,244,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,1,0,,,,,,
USC00111577,7/22/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,33,0,0,0,0,0,333,0,206,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,7/23/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,222,0,172,0,,,,,,,,,,,,,,,,,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/24/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,228,0,161,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/25/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,228,0,183,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/26/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,15,0,0,0,0,0,239,0,161,0,,,,,,,,,,,,,,,,,161,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/27/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,267,0,161,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/28/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,156,0,,,,,,,,,,,,,,,,,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/29/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,183,0,,,,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/30/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,48,0,0,0,0,0,233,0,183,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,7/31/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,289,0,183,0,,,,,,,,,,,,,,,,,217,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/1/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,317,0,178,0,,,,,,,,,,,,,,,,,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/2/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,311,0,222,0,,,,,,,,,,,,,,,,,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/3/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,305,0,0,0,0,0,322,0,200,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/4/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,64,0,0,0,0,0,239,0,194,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/5/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,222,0,172,0,,,,,,,,,,,,,,,,,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/6/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,239,0,133,0,,,,,,,,,,,,,,,,,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/7/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,256,0,144,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/8/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,272,0,172,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/9/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,300,0,189,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/10/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,206,0,156,0,,,,,,,,,,,,,,,,,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/11/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,3,0,0,0,0,0,172,0,128,0,,,,,,,,,,,,,,,,,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/12/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,3,0,0,0,0,0,167,0,106,0,,,,,,,,,,,,,,,,,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/13/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,206,0,117,0,,,,,,,,,,,,,,,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/14/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,217,0,122,0,,,,,,,,,,,,,,,,,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/15/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,233,0,122,0,,,,,,,,,,,,,,,,,172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/16/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,261,0,133,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/17/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,56,0,0,0,0,0,283,0,172,0,,,,,,,,,,,,,,,,,200,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/18/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,41,0,0,0,0,0,250,0,183,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/19/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,228,0,161,0,,,,,,,,,,,,,,,,,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/20/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,233,0,150,0,,,,,,,,,,,,,,,,,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/21/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,239,0,150,0,,,,,,,,,,,,,,,,,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/22/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,278,0,133,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/23/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,267,0,183,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/24/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,180,0,0,0,0,0,272,0,206,0,,,,,,,,,,,,,,,,,211,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/25/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,109,0,0,0,0,0,239,0,194,0,,,,,,,,,,,,,,,,,206,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/26/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,30,0,0,0,0,0,283,0,200,0,,,,,,,,,,,,,,,,,261,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/27/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,84,0,0,0,0,0,289,0,211,0,,,,,,,,,,,,,,,,,256,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/28/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,399,0,0,0,0,0,256,0,156,0,,,,,,,,,,,,,,,,,156,0,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,
USC00111577,8/29/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,200,0,144,0,,,,,,,,,,,,,,,,,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/30/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,244,0,122,0,,,,,,,,,,,,,,,,,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,8/31/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,267,0,156,0,,,,,,,,,,,,,,,,,194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,9/1/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,283,0,172,0,,,,,,,,,,,,,,,,,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,9/2/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,0,0,0,0,0,289,0,194,0,,,,,,,,,,,,,,,,,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00111577,9/3/2004,41.73727,-87.77734,189,CHICAGO MIDWAY AIRPORT 3 SW IL US,0,T0,0,0,0,0,289,0,206,0,,,,,,,,,,,,,,,,,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
